"","locality","yearmonth","isbanned","population","density","income","tavg","monthtotal_ll"
"1489","Los Angeles",2021-01-01,0,3820914,8304,69778,58.1,6.69950034016168
"1490","Los Angeles",2021-10-01,0,3820914,8304,69778,67.6,9.39955478502731
"1491","Los Angeles",2021-11-01,0,3820914,8304,69778,67.6,7.49331724886215
"1492","Los Angeles",2021-12-01,0,3820914,8304,69778,58.1,5.31811999384422
"1493","Los Angeles",2021-02-01,0,3820914,8304,69778,58.1,7.06731984865348
"1494","Los Angeles",2021-03-01,0,3820914,8304,69778,61.8,8.37724123098879
"1495","Los Angeles",2021-04-01,0,3820914,8304,69778,61.8,7.07072410726028
"1496","Los Angeles",2021-05-01,0,3820914,8304,69778,61.8,9.58493381641726
"1497","Los Angeles",2021-06-01,0,3820914,8304,69778,69.4,6.39526159811545
"1498","Los Angeles",2021-07-01,0,3820914,8304,69778,69.4,7.434847875212
"1499","Los Angeles",2021-08-01,0,3820914,8304,69778,69.4,6.88959130835447
"1500","Los Angeles",2021-09-01,0,3820914,8304,69778,67.6,6.49375383985169
"1501","Los Angeles",2022-01-01,0,3820914,8304,69778,58.1,7.76472054477148
"1502","Los Angeles",2022-10-01,0,3820914,8304,69778,67.6,9.88211068677654
"1503","Los Angeles",2022-11-01,0,3820914,8304,69778,67.6,8.66440557109662
"1504","Los Angeles",2022-12-01,0,3820914,8304,69778,58.1,7.49387388678356
"1505","Los Angeles",2022-02-01,0,3820914,8304,69778,58.1,6.81783057145415
"1506","Los Angeles",2022-03-01,0,3820914,8304,69778,61.8,7.89543600694297
"1507","Los Angeles",2022-04-01,0,3820914,8304,69778,61.8,7.76937860951398
"1508","Los Angeles",2022-05-01,0,3820914,8304,69778,61.8,8.769196271411
"1509","Los Angeles",2022-06-01,0,3820914,8304,69778,69.4,9.10941445338622
"1510","Los Angeles",2022-07-01,0,3820914,8304,69778,69.4,6.16751649088834
"1511","Los Angeles",2022-08-01,0,3820914,8304,69778,69.4,4.56434819146784
"1512","Los Angeles",2022-09-01,0,3820914,8304,69778,67.6,7.86057078553866
"1513","Los Angeles",2023-01-01,0,3820914,8304,69778,58.1,8.76701762131178
"1514","Los Angeles",2023-10-01,0,3820914,8304,69778,67.6,11.032418872198
"1515","Los Angeles",2023-11-01,0,3820914,8304,69778,67.6,9.07988994259212
"1516","Los Angeles",2023-12-01,0,3820914,8304,69778,58.1,8.52038808231276
"1517","Los Angeles",2023-02-01,0,3820914,8304,69778,58.1,9.35140581225479
"1518","Los Angeles",2023-03-01,0,3820914,8304,69778,61.8,12.4359017983228
"1519","Los Angeles",2023-04-01,0,3820914,8304,69778,61.8,7.09506437728713
"1520","Los Angeles",2023-05-01,0,3820914,8304,69778,61.8,8.30375241556341
"1521","Los Angeles",2023-06-01,0,3820914,8304,69778,69.4,11.9552430996748
"1522","Los Angeles",2023-07-01,0,3820914,8304,69778,69.4,9.0068768914288
"1523","Los Angeles",2023-08-01,0,3820914,8304,69778,69.4,8.60593640125063
"1524","Los Angeles",2023-09-01,0,3820914,8304,69778,67.6,8.77183540978982
"1525","Los Angeles",2024-01-01,0,3820914,8304,69778,58.1,7.98786409608569
"1526","Los Angeles",2024-10-01,0,3820914,8304,69778,67.6,9.37949225472149
"1527","Los Angeles",2024-11-01,0,3820914,8304,69778,67.6,7.90174751852014
"1528","Los Angeles",2024-12-01,0,3820914,8304,69778,58.1,7.98820359702258
"1529","Los Angeles",2024-02-01,0,3820914,8304,69778,58.1,8.5137873982814
"1530","Los Angeles",2024-03-01,0,3820914,8304,69778,61.8,9.6397823894658
"1531","Los Angeles",2024-04-01,0,3820914,8304,69778,61.8,9.03943341999748
"1532","Los Angeles",2024-05-01,0,3820914,8304,69778,61.8,9.21622303513434
"1533","Los Angeles",2024-06-01,0,3820914,8304,69778,69.4,9.00565049932022
"1534","Los Angeles",2024-07-01,0,3820914,8304,69778,69.4,8.05484022110102
"1535","Los Angeles",2024-08-01,0,3820914,8304,69778,69.4,8.20930841164694
"1536","Los Angeles",2024-09-01,0,3820914,8304,69778,67.6,8.43054538469057
"1537","Louisville",2017-01-01,0,622981,1948,52134,38.3,9.2687036152731
"1538","Louisville",2017-10-01,0,622981,1948,52134,60.5,4.70953020131233
"1539","Louisville",2017-11-01,0,622981,1948,52134,60.5,5.08140436498446
"1540","Louisville",2017-12-01,0,622981,1948,52134,38.3,5.30330490805908
"1541","Louisville",2017-02-01,0,622981,1948,52134,38.3,0
"1542","Louisville",2017-03-01,0,622981,1948,52134,59.2,9.84294105266809
"1543","Louisville",2017-04-01,0,622981,1948,52134,59.2,6.55250788703459
"1544","Louisville",2017-05-01,0,622981,1948,52134,59.2,4.70953020131233
"1545","Louisville",2017-06-01,0,622981,1948,52134,78.7,4.91998092582813
"1546","Louisville",2017-07-01,0,622981,1948,52134,78.7,6.14203740558736
"1547","Louisville",2017-08-01,0,622981,1948,52134,78.7,6.28599809450886
"1548","Louisville",2017-09-01,0,622981,1948,52134,60.5,4.61512051684126
"1549","Louisville",2018-01-01,0,622981,1948,52134,38.3,7.69666708152646
"1550","Louisville",2018-10-01,0,622981,1948,52134,60.5,0
"1551","Louisville",2018-11-01,0,622981,1948,52134,60.5,1.94591014905531
"1552","Louisville",2018-12-01,0,622981,1948,52134,38.3,0
"1553","Louisville",2018-02-01,0,622981,1948,52134,38.3,5.41610040220442
"1554","Louisville",2018-03-01,0,622981,1948,52134,59.2,8.88972179927814
"1555","Louisville",2018-04-01,0,622981,1948,52134,59.2,6.0137151560428
"1556","Louisville",2018-05-01,0,622981,1948,52134,59.2,4.46590811865458
"1557","Louisville",2018-06-01,0,622981,1948,52134,78.7,6.58617165485467
"1558","Louisville",2018-07-01,0,622981,1948,52134,78.7,6.30627528694802
"1559","Louisville",2018-08-01,0,622981,1948,52134,78.7,5.42053499927229
"1560","Louisville",2018-09-01,0,622981,1948,52134,60.5,3.2188758248682
"1561","Louisville",2019-01-01,0,622981,1948,52134,38.3,0
"1562","Louisville",2019-10-01,0,622981,1948,52134,60.5,0
"1563","Louisville",2019-11-01,0,622981,1948,52134,60.5,0
"1564","Louisville",2019-12-01,0,622981,1948,52134,38.3,0
"1565","Louisville",2019-02-01,0,622981,1948,52134,38.3,0
"1566","Louisville",2019-03-01,0,622981,1948,52134,59.2,0
"1567","Louisville",2019-04-01,0,622981,1948,52134,59.2,2.39789527279837
"1568","Louisville",2019-05-01,0,622981,1948,52134,59.2,5.30330490805908
"1569","Louisville",2019-06-01,0,622981,1948,52134,78.7,4.61512051684126
"1570","Louisville",2019-07-01,0,622981,1948,52134,78.7,4.79579054559674
"1571","Louisville",2019-08-01,0,622981,1948,52134,78.7,0
"1572","Louisville",2019-09-01,0,622981,1948,52134,60.5,5.30330490805908
"1573","Louisville",2020-01-01,0,622981,1948,52134,38.3,5.12989871492307
"1574","Louisville",2020-10-01,0,622981,1948,52134,60.5,6.84694313958538
"1575","Louisville",2020-11-01,0,622981,1948,52134,60.5,7.33171496972647
"1576","Louisville",2020-12-01,0,622981,1948,52134,38.3,3.2188758248682
"1577","Louisville",2020-02-01,0,622981,1948,52134,38.3,0
"1578","Louisville",2020-03-01,0,622981,1948,52134,59.2,8.24301946898925
"1579","Louisville",2020-04-01,0,622981,1948,52134,59.2,0
"1580","Louisville",2020-05-01,0,622981,1948,52134,59.2,7.90137735379262
"1581","Louisville",2020-06-01,0,622981,1948,52134,78.7,8.36007143564403
"1582","Louisville",2020-07-01,0,622981,1948,52134,78.7,7.29301767977278
"1583","Louisville",2020-08-01,0,622981,1948,52134,78.7,6.91373735065968
"1584","Louisville",2020-09-01,0,622981,1948,52134,60.5,8.39615486303918
"1585","Louisville",2021-01-01,0,622981,1948,52134,38.3,3.40119738166216
"1586","Louisville",2021-10-01,0,622981,1948,52134,60.5,5.06890420222023
"1587","Louisville",2021-11-01,0,622981,1948,52134,60.5,4.02535169073515
"1588","Louisville",2021-12-01,0,622981,1948,52134,38.3,2.30258509299405
"1589","Louisville",2021-02-01,0,622981,1948,52134,38.3,0
"1590","Louisville",2021-03-01,0,622981,1948,52134,59.2,6.73578001424233
"1591","Louisville",2021-04-01,0,622981,1948,52134,59.2,5.25227342804663
"1592","Louisville",2021-05-01,0,622981,1948,52134,59.2,6.3750248198281
"1593","Louisville",2021-06-01,0,622981,1948,52134,78.7,5.32787616878958
"1594","Louisville",2021-07-01,0,622981,1948,52134,78.7,7.07326971745971
"1595","Louisville",2021-08-01,0,622981,1948,52134,78.7,5.26269018890489
"1596","Louisville",2021-09-01,0,622981,1948,52134,60.5,4.61512051684126
"1597","Louisville",2022-01-01,0,622981,1948,52134,38.3,4.63472898822964
"1598","Louisville",2022-10-01,0,622981,1948,52134,60.5,3.95124371858143
"1599","Louisville",2022-11-01,0,622981,1948,52134,60.5,0
"1600","Louisville",2022-12-01,0,622981,1948,52134,38.3,0
"1601","Louisville",2022-02-01,0,622981,1948,52134,38.3,5.74620319054015
"1602","Louisville",2022-03-01,0,622981,1948,52134,59.2,6.08904487544685
"1603","Louisville",2022-04-01,0,622981,1948,52134,59.2,4.21950770517611
"1604","Louisville",2022-05-01,0,622981,1948,52134,59.2,7.40974195408092
"1605","Louisville",2022-06-01,0,622981,1948,52134,78.7,6.75576892198425
"1606","Louisville",2022-07-01,0,622981,1948,52134,78.7,5.70711026474888
"1607","Louisville",2022-08-01,0,622981,1948,52134,78.7,5.73657229747919
"1608","Louisville",2022-09-01,0,622981,1948,52134,60.5,4.60517018598809
"1609","Louisville",2023-01-01,0,622981,1948,52134,38.3,4.11087386417331
"1610","Louisville",2023-10-01,0,622981,1948,52134,60.5,6.17378610390194
"1611","Louisville",2023-11-01,0,622981,1948,52134,60.5,5.98393628068719
"1612","Louisville",2023-12-01,0,622981,1948,52134,38.3,4.18965474202643
"1613","Louisville",2023-02-01,0,622981,1948,52134,38.3,6.95749737087695
"1614","Louisville",2023-03-01,0,622981,1948,52134,59.2,6.31716468674728
"1615","Louisville",2023-04-01,0,622981,1948,52134,59.2,6.2841341610708
"1616","Louisville",2023-05-01,0,622981,1948,52134,59.2,5.26269018890489
"1617","Louisville",2023-06-01,0,622981,1948,52134,78.7,10.1304637498705
"1618","Louisville",2023-07-01,0,622981,1948,52134,78.7,5.22035582507832
"1619","Louisville",2023-08-01,0,622981,1948,52134,78.7,6.08221891037645
"1620","Louisville",2023-09-01,0,622981,1948,52134,60.5,7.71912984090673
"1621","Louisville",2024-01-01,0,622981,1948,52134,38.3,0
"1622","Louisville",2024-10-01,0,622981,1948,52134,60.5,5.60947179518496
"1623","Louisville",2024-11-01,0,622981,1948,52134,60.5,0
"1624","Louisville",2024-12-01,0,622981,1948,52134,38.3,0
"1625","Louisville",2024-02-01,0,622981,1948,52134,38.3,4.23410650459726
"1626","Louisville",2024-03-01,0,622981,1948,52134,59.2,5.32787616878958
"1627","Louisville",2024-04-01,0,622981,1948,52134,59.2,3.36729582998647
"1628","Louisville",2024-05-01,0,622981,1948,52134,59.2,4.11087386417331
"1629","Louisville",2024-06-01,0,622981,1948,52134,78.7,4.40671924726425
"1630","Louisville",2024-07-01,0,622981,1948,52134,78.7,4.45434729625351
"1631","Louisville",2024-08-01,0,622981,1948,52134,78.7,4.49980967033027
"1632","Louisville",2024-09-01,0,622981,1948,52134,60.5,7.60140233458373
"1633","Memphis",2017-01-01,0,618639,2132,47985,44.2,8.7059937143079
"1634","Memphis",2017-10-01,0,618639,2132,47985,64.5,0
"1635","Memphis",2017-11-01,0,618639,2132,47985,64.5,3.93182563272433
"1636","Memphis",2017-12-01,0,618639,2132,47985,44.2,3.09104245335832
"1637","Memphis",2017-02-01,0,618639,2132,47985,44.2,7.6275443904885
"1638","Memphis",2017-03-01,0,618639,2132,47985,63.3,6.28226674689601
"1639","Memphis",2017-04-01,0,618639,2132,47985,63.3,6.05208916892442
"1640","Memphis",2017-05-01,0,618639,2132,47985,63.3,5.2257466737132
"1641","Memphis",2017-06-01,0,618639,2132,47985,81.9,0
"1642","Memphis",2017-07-01,0,618639,2132,47985,81.9,5.6021188208797
"1643","Memphis",2017-08-01,0,618639,2132,47985,81.9,6.3261494731551
"1644","Memphis",2017-09-01,0,618639,2132,47985,64.5,5.30330490805908
"1645","Memphis",2018-01-01,0,618639,2132,47985,44.2,6.49677499018586
"1646","Memphis",2018-10-01,0,618639,2132,47985,64.5,4.69134788222914
"1647","Memphis",2018-11-01,0,618639,2132,47985,64.5,5.30330490805908
"1648","Memphis",2018-12-01,0,618639,2132,47985,44.2,0
"1649","Memphis",2018-02-01,0,618639,2132,47985,44.2,7.36073990305828
"1650","Memphis",2018-03-01,0,618639,2132,47985,63.3,7.43897159239586
"1651","Memphis",2018-04-01,0,618639,2132,47985,63.3,9.28554060453912
"1652","Memphis",2018-05-01,0,618639,2132,47985,63.3,0
"1653","Memphis",2018-06-01,0,618639,2132,47985,81.9,6.23244801655052
"1654","Memphis",2018-07-01,0,618639,2132,47985,81.9,0
"1655","Memphis",2018-08-01,0,618639,2132,47985,81.9,0
"1656","Memphis",2018-09-01,0,618639,2132,47985,64.5,4.4188406077966
"1657","Memphis",2019-01-01,0,618639,2132,47985,44.2,5.78382518232974
"1658","Memphis",2019-10-01,0,618639,2132,47985,64.5,0
"1659","Memphis",2019-11-01,0,618639,2132,47985,64.5,0
"1660","Memphis",2019-12-01,0,618639,2132,47985,44.2,0
"1661","Memphis",2019-02-01,0,618639,2132,47985,44.2,5.30330490805908
"1662","Memphis",2019-03-01,0,618639,2132,47985,63.3,0
"1663","Memphis",2019-04-01,0,618639,2132,47985,63.3,0
"1664","Memphis",2019-05-01,0,618639,2132,47985,63.3,4.61512051684126
"1665","Memphis",2019-06-01,0,618639,2132,47985,81.9,4.61512051684126
"1666","Memphis",2019-07-01,0,618639,2132,47985,81.9,4.70953020131233
"1667","Memphis",2019-08-01,0,618639,2132,47985,81.9,0
"1668","Memphis",2019-09-01,0,618639,2132,47985,64.5,4.61512051684126
"1669","Memphis",2020-01-01,0,618639,2132,47985,44.2,5.52545293913178
"1670","Memphis",2020-10-01,0,618639,2132,47985,64.5,3.61091791264422
"1671","Memphis",2020-11-01,0,618639,2132,47985,64.5,0
"1672","Memphis",2020-12-01,0,618639,2132,47985,44.2,4.75359019110636
"1673","Memphis",2020-02-01,0,618639,2132,47985,44.2,0
"1674","Memphis",2020-03-01,0,618639,2132,47985,63.3,0
"1675","Memphis",2020-04-01,0,618639,2132,47985,63.3,0
"1676","Memphis",2020-05-01,0,618639,2132,47985,63.3,8.79133399330135
"1677","Memphis",2020-06-01,0,618639,2132,47985,81.9,7.69848278788095
"1678","Memphis",2020-07-01,0,618639,2132,47985,81.9,4.97673374242057
"1679","Memphis",2020-08-01,0,618639,2132,47985,81.9,4.86753445045558
"1680","Memphis",2020-09-01,0,618639,2132,47985,64.5,4.24849524204936
"1681","Memphis",2021-01-01,0,618639,2132,47985,44.2,5.2257466737132
"1682","Memphis",2021-10-01,0,618639,2132,47985,64.5,5.66296048013595
"1683","Memphis",2021-11-01,0,618639,2132,47985,64.5,4.17438726989564
"1684","Memphis",2021-12-01,0,618639,2132,47985,44.2,3.13549421592915
"1685","Memphis",2021-02-01,0,618639,2132,47985,44.2,0
"1686","Memphis",2021-03-01,0,618639,2132,47985,63.3,6.05208916892442
"1687","Memphis",2021-04-01,0,618639,2132,47985,63.3,4.0943445622221
"1688","Memphis",2021-05-01,0,618639,2132,47985,63.3,6.0591231955818
"1689","Memphis",2021-06-01,0,618639,2132,47985,81.9,0
"1690","Memphis",2021-07-01,0,618639,2132,47985,81.9,4.48863636973214
"1691","Memphis",2021-08-01,0,618639,2132,47985,81.9,4.31748811353631
"1692","Memphis",2021-09-01,0,618639,2132,47985,64.5,4.59511985013459
"1693","Memphis",2022-01-01,0,618639,2132,47985,44.2,0
"1694","Memphis",2022-10-01,0,618639,2132,47985,64.5,0
"1695","Memphis",2022-11-01,0,618639,2132,47985,64.5,5.30330490805908
"1696","Memphis",2022-12-01,0,618639,2132,47985,44.2,2.77258872223978
"1697","Memphis",2022-02-01,0,618639,2132,47985,44.2,4.67282883446191
"1698","Memphis",2022-03-01,0,618639,2132,47985,63.3,4.14313472639153
"1699","Memphis",2022-04-01,0,618639,2132,47985,63.3,5.30826769740121
"1700","Memphis",2022-05-01,0,618639,2132,47985,63.3,6.38519439899773
"1701","Memphis",2022-06-01,0,618639,2132,47985,81.9,5.92958914338989
"1702","Memphis",2022-07-01,0,618639,2132,47985,81.9,0
"1703","Memphis",2022-08-01,0,618639,2132,47985,81.9,0
"1704","Memphis",2022-09-01,0,618639,2132,47985,64.5,5.74300318780948
"1705","Memphis",2023-01-01,0,618639,2132,47985,44.2,6.86589107488344
"1706","Memphis",2023-10-01,0,618639,2132,47985,64.5,6.90875477931522
"1707","Memphis",2023-11-01,0,618639,2132,47985,64.5,5.39816270151775
"1708","Memphis",2023-12-01,0,618639,2132,47985,44.2,0
"1709","Memphis",2023-02-01,0,618639,2132,47985,44.2,6.07304453410041
"1710","Memphis",2023-03-01,0,618639,2132,47985,63.3,4.75359019110636
"1711","Memphis",2023-04-01,0,618639,2132,47985,63.3,6.9782137426307
"1712","Memphis",2023-05-01,0,618639,2132,47985,63.3,3.73766961828337
"1713","Memphis",2023-06-01,0,618639,2132,47985,81.9,5.91350300563827
"1714","Memphis",2023-07-01,0,618639,2132,47985,81.9,5.52545293913178
"1715","Memphis",2023-08-01,0,618639,2132,47985,81.9,4.64439089914137
"1716","Memphis",2023-09-01,0,618639,2132,47985,64.5,0
"1717","Memphis",2024-01-01,0,618639,2132,47985,44.2,4.61512051684126
"1718","Memphis",2024-10-01,0,618639,2132,47985,64.5,5.04985600724954
"1719","Memphis",2024-11-01,0,618639,2132,47985,64.5,0
"1720","Memphis",2024-12-01,0,618639,2132,47985,44.2,0
"1721","Memphis",2024-02-01,0,618639,2132,47985,44.2,4.53259949315326
"1722","Memphis",2024-03-01,0,618639,2132,47985,63.3,5.51745289646471
"1723","Memphis",2024-04-01,0,618639,2132,47985,63.3,4.07753744390572
"1724","Memphis",2024-05-01,0,618639,2132,47985,63.3,0
"1725","Memphis",2024-06-01,0,618639,2132,47985,81.9,2.19722457733622
"1726","Memphis",2024-07-01,0,618639,2132,47985,81.9,3.2188758248682
"1727","Memphis",2024-08-01,0,618639,2132,47985,81.9,0
"1728","Memphis",2024-09-01,0,618639,2132,47985,64.5,0
"1729","Nashville",2017-01-01,0,687788,1449,60680,42.2,9.82016028994637
"1730","Nashville",2017-10-01,0,687788,1449,60680,61.9,7.82444593087762
"1731","Nashville",2017-11-01,0,687788,1449,60680,61.9,5.73334127689775
"1732","Nashville",2017-12-01,0,687788,1449,60680,42.2,6.40191719672719
"1733","Nashville",2017-02-01,0,687788,1449,60680,42.2,8.18479265416508
"1734","Nashville",2017-03-01,0,687788,1449,60680,61.1,8.61540823891319
"1735","Nashville",2017-04-01,0,687788,1449,60680,61.1,8.30893825259578
"1736","Nashville",2017-05-01,0,687788,1449,60680,61.1,6.00881318544259
"1737","Nashville",2017-06-01,0,687788,1449,60680,79.7,5.83188247728352
"1738","Nashville",2017-07-01,0,687788,1449,60680,79.7,5.15329159449778
"1739","Nashville",2017-08-01,0,687788,1449,60680,79.7,5.70711026474888
"1740","Nashville",2017-09-01,0,687788,1449,60680,61.9,5.86078622346587
"1741","Nashville",2018-01-01,0,687788,1449,60680,42.2,9.07119324056602
"1742","Nashville",2018-10-01,0,687788,1449,60680,61.9,6.32435896238131
"1743","Nashville",2018-11-01,0,687788,1449,60680,61.9,5.30330490805908
"1744","Nashville",2018-12-01,0,687788,1449,60680,42.2,3.71357206670431
"1745","Nashville",2018-02-01,0,687788,1449,60680,42.2,4.48863636973214
"1746","Nashville",2018-03-01,0,687788,1449,60680,61.1,7.38212436573751
"1747","Nashville",2018-04-01,0,687788,1449,60680,61.1,6.40025744530882
"1748","Nashville",2018-05-01,0,687788,1449,60680,61.1,8.93564033374757
"1749","Nashville",2018-06-01,0,687788,1449,60680,79.7,8.5173931714189
"1750","Nashville",2018-07-01,0,687788,1449,60680,79.7,5.42053499927229
"1751","Nashville",2018-08-01,0,687788,1449,60680,79.7,4.91998092582813
"1752","Nashville",2018-09-01,0,687788,1449,60680,61.9,0
"1753","Nashville",2019-01-01,0,687788,1449,60680,42.2,7.29709100516042
"1754","Nashville",2019-10-01,0,687788,1449,60680,61.9,0
"1755","Nashville",2019-11-01,0,687788,1449,60680,61.9,3.17805383034795
"1756","Nashville",2019-12-01,0,687788,1449,60680,42.2,4.14313472639153
"1757","Nashville",2019-02-01,0,687788,1449,60680,42.2,2.99573227355399
"1758","Nashville",2019-03-01,0,687788,1449,60680,61.1,5.52545293913178
"1759","Nashville",2019-04-01,0,687788,1449,60680,61.1,4.06044301054642
"1760","Nashville",2019-05-01,0,687788,1449,60680,61.1,7.1708884785125
"1761","Nashville",2019-06-01,0,687788,1449,60680,79.7,0
"1762","Nashville",2019-07-01,0,687788,1449,60680,79.7,6.56385552653213
"1763","Nashville",2019-08-01,0,687788,1449,60680,79.7,3.61091791264422
"1764","Nashville",2019-09-01,0,687788,1449,60680,61.9,5.52545293913178
"1765","Nashville",2020-01-01,0,687788,1449,60680,42.2,4.8283137373023
"1766","Nashville",2020-10-01,0,687788,1449,60680,61.9,9.19390606551276
"1767","Nashville",2020-11-01,0,687788,1449,60680,61.9,6.31716468674728
"1768","Nashville",2020-12-01,0,687788,1449,60680,42.2,4.76217393479776
"1769","Nashville",2020-02-01,0,687788,1449,60680,42.2,0
"1770","Nashville",2020-03-01,0,687788,1449,60680,61.1,0
"1771","Nashville",2020-04-01,0,687788,1449,60680,61.1,5.78689738136671
"1772","Nashville",2020-05-01,0,687788,1449,60680,61.1,8.30028018985266
"1773","Nashville",2020-06-01,0,687788,1449,60680,79.7,10.1561510703863
"1774","Nashville",2020-07-01,0,687788,1449,60680,79.7,7.61332497954064
"1775","Nashville",2020-08-01,0,687788,1449,60680,79.7,5.44241771052179
"1776","Nashville",2020-09-01,0,687788,1449,60680,61.9,5.70711026474888
"1777","Nashville",2021-01-01,0,687788,1449,60680,42.2,5.30330490805908
"1778","Nashville",2021-10-01,0,687788,1449,60680,61.9,5.62762111369064
"1779","Nashville",2021-11-01,0,687788,1449,60680,61.9,3.89182029811063
"1780","Nashville",2021-12-01,0,687788,1449,60680,42.2,2.77258872223978
"1781","Nashville",2021-02-01,0,687788,1449,60680,42.2,3.97029191355212
"1782","Nashville",2021-03-01,0,687788,1449,60680,61.1,5.87773578177964
"1783","Nashville",2021-04-01,0,687788,1449,60680,61.1,5.92958914338989
"1784","Nashville",2021-05-01,0,687788,1449,60680,61.1,5.84643877505772
"1785","Nashville",2021-06-01,0,687788,1449,60680,79.7,3.61091791264422
"1786","Nashville",2021-07-01,0,687788,1449,60680,79.7,3.49650756146648
"1787","Nashville",2021-08-01,0,687788,1449,60680,79.7,3.2188758248682
"1788","Nashville",2021-09-01,0,687788,1449,60680,61.9,5.57972982598622
"1789","Nashville",2022-01-01,0,687788,1449,60680,42.2,4.44265125649032
"1790","Nashville",2022-10-01,0,687788,1449,60680,61.9,7.7066129139642
"1791","Nashville",2022-11-01,0,687788,1449,60680,61.9,4.61512051684126
"1792","Nashville",2022-12-01,0,687788,1449,60680,42.2,0
"1793","Nashville",2022-02-01,0,687788,1449,60680,42.2,3.2188758248682
"1794","Nashville",2022-03-01,0,687788,1449,60680,61.1,4.70953020131233
"1795","Nashville",2022-04-01,0,687788,1449,60680,61.1,4.30406509320417
"1796","Nashville",2022-05-01,0,687788,1449,60680,61.1,7.66902828858968
"1797","Nashville",2022-06-01,0,687788,1449,60680,79.7,7.74283595543075
"1798","Nashville",2022-07-01,0,687788,1449,60680,79.7,5.30330490805908
"1799","Nashville",2022-08-01,0,687788,1449,60680,79.7,3.04452243772342
"1800","Nashville",2022-09-01,0,687788,1449,60680,61.9,2.94443897916644
"1801","Nashville",2023-01-01,0,687788,1449,60680,42.2,3.8286413964891
"1802","Nashville",2023-10-01,0,687788,1449,60680,61.9,7.29369772060144
"1803","Nashville",2023-11-01,0,687788,1449,60680,61.9,6.62936325343745
"1804","Nashville",2023-12-01,0,687788,1449,60680,42.2,5.56452040732269
"1805","Nashville",2023-02-01,0,687788,1449,60680,42.2,6.35088571671474
"1806","Nashville",2023-03-01,0,687788,1449,60680,61.1,7.36833968631138
"1807","Nashville",2023-04-01,0,687788,1449,60680,61.1,8.89727211313399
"1808","Nashville",2023-05-01,0,687788,1449,60680,61.1,4.24849524204936
"1809","Nashville",2023-06-01,0,687788,1449,60680,79.7,7.76259604854007
"1810","Nashville",2023-07-01,0,687788,1449,60680,79.7,4.15888308335967
"1811","Nashville",2023-08-01,0,687788,1449,60680,79.7,6.17378610390194
"1812","Nashville",2023-09-01,0,687788,1449,60680,61.9,0
"1813","Nashville",2024-01-01,0,687788,1449,60680,42.2,4.61512051684126
"1814","Nashville",2024-10-01,0,687788,1449,60680,61.9,6.19440539110467
"1815","Nashville",2024-11-01,0,687788,1449,60680,61.9,4.15888308335967
"1816","Nashville",2024-12-01,0,687788,1449,60680,42.2,3.3322045101752
"1817","Nashville",2024-02-01,0,687788,1449,60680,42.2,6.81783057145415
"1818","Nashville",2024-03-01,0,687788,1449,60680,61.1,6.12029741895095
"1819","Nashville",2024-04-01,0,687788,1449,60680,61.1,7.07326971745971
"1820","Nashville",2024-05-01,0,687788,1449,60680,61.1,5.30330490805908
"1821","Nashville",2024-06-01,0,687788,1449,60680,79.7,4.8283137373023
"1822","Nashville",2024-07-01,0,687788,1449,60680,79.7,6.31173480915291
"1823","Nashville",2024-08-01,0,687788,1449,60680,79.7,5.89164421182577
"1824","Nashville",2024-09-01,0,687788,1449,60680,61.9,0
"1825","New York",2017-01-01,0,8258035,29298,67046,36.6,13.076396922812
"1826","New York",2017-10-01,0,8258035,29298,67046,58.9,4.96284463025991
"1827","New York",2017-11-01,0,8258035,29298,67046,58.9,8.05769419481559
"1828","New York",2017-12-01,0,8258035,29298,67046,36.6,8.39276311303806
"1829","New York",2017-02-01,0,8258035,29298,67046,36.6,10.1063467605476
"1830","New York",2017-03-01,0,8258035,29298,67046,53.7,8.44934252450806
"1831","New York",2017-04-01,0,8258035,29298,67046,53.7,10.3467300249783
"1832","New York",2017-05-01,0,8258035,29298,67046,53.7,8.29129585190541
"1833","New York",2017-06-01,0,8258035,29298,67046,75.6,8.42178300661158
"1834","New York",2017-07-01,0,8258035,29298,67046,75.6,6.78219205600679
"1835","New York",2017-08-01,0,8258035,29298,67046,75.6,8.8446246833853
"1836","New York",2017-09-01,0,8258035,29298,67046,58.9,8.57715877258367
"1837","New York",2018-01-01,0,8258035,29298,67046,36.6,12.0032156730162
"1838","New York",2018-10-01,0,8258035,29298,67046,58.9,8.67180090964268
"1839","New York",2018-11-01,0,8258035,29298,67046,58.9,8.95776800997116
"1840","New York",2018-12-01,0,8258035,29298,67046,36.6,6.30078579466324
"1841","New York",2018-02-01,0,8258035,29298,67046,36.6,9.4054136126953
"1842","New York",2018-03-01,0,8258035,29298,67046,53.7,12.5097855350545
"1843","New York",2018-04-01,0,8258035,29298,67046,53.7,8.72078688348573
"1844","New York",2018-05-01,0,8258035,29298,67046,53.7,8.54461378699223
"1845","New York",2018-06-01,0,8258035,29298,67046,75.6,14.2638569787408
"1846","New York",2018-07-01,0,8258035,29298,67046,75.6,7.72001794043224
"1847","New York",2018-08-01,0,8258035,29298,67046,75.6,6.35437004079735
"1848","New York",2018-09-01,0,8258035,29298,67046,58.9,8.03300949859667
"1849","New York",2019-01-01,0,8258035,29298,67046,36.6,9.37644785490711
"1850","New York",2019-10-01,0,8258035,29298,67046,58.9,9.05392045270488
"1851","New York",2019-11-01,0,8258035,29298,67046,58.9,8.10952565975287
